report;sys_time;sim_state;net_op_name;net_op_code;roaming;net_type;call_state;data_state;data_act;data_rx;data_tx;gsm_neighbors;umts_neighbors;lte_neighbors;rssi_strongest;tech;mcc;mnc;lac_tac;node_id;cid;psc_pci;rssi;rsrq;rssnr;slev;gps;accuracy;lat;long;band;arfcn;bts_psc_pci;bts_band;bts_arfcn;site_name;site_lat;site_long;cell_name;azimuth;height;tilt_mech;tilt_el;
318;20210116203942;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3614388;1734414;0;0;1;-88;LTE;404;40;52303;941524;10;435;-83;-13;168;4;1;10;13.04271167;80.24082207;2300;39150;null;null;null;null;;;null;null;null;null;null;
319;20210116203943;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;DORMANT;3614388;1734414;0;0;1;-88;LTE;404;40;52303;941524;10;435;-83;-13;156;4;1;10;13.04272441;80.24082366;2300;39150;null;null;null;null;;;null;null;null;null;null;
320;20210116203944;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;DORMANT;3614388;1734414;0;0;1;-88;LTE;404;40;52303;941524;10;435;-83;-13;156;4;1;10;13.04273646;80.24082559;2300;39150;null;null;null;null;;;null;null;null;null;null;
321;20210116203945;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;DORMANT;3614388;1734514;0;0;1;-81;LTE;404;40;52303;941524;10;435;-79;-11;156;4;1;10;13.04274635;80.24082436;2300;39150;null;null;null;null;;;null;null;null;null;null;
322;20210116203946;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3614486;1734586;0;0;1;-81;LTE;404;40;52303;941524;10;435;-79;-11;156;4;1;10;13.04275671;80.24081641;2300;39150;null;null;null;null;;;null;null;null;null;null;
323;20210116203947;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3614486;1734586;0;0;1;-81;LTE;404;40;52303;941524;10;435;-79;-11;156;4;1;9;13.0427666;80.24080546;2300;39150;null;null;null;null;;;null;null;null;null;null;
324;20210116203948;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3614486;1734586;0;0;1;-83;LTE;404;40;52303;941524;10;435;-74;-9;132;4;1;9;13.04277203;80.24079359;2300;39150;null;null;null;null;;;null;null;null;null;null;
325;20210116203949;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3614486;1734586;0;0;1;-83;LTE;404;40;52303;941524;10;435;-74;-9;132;4;1;9;13.04277797;80.24077838;2300;39150;null;null;null;null;;;null;null;null;null;null;
326;20210116203950;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3614486;1734586;0;0;1;-85;LTE;404;40;52303;941524;10;435;-77;-9;132;4;1;9;13.0427803;80.24076484;2300;39150;null;null;null;null;;;null;null;null;null;null;
327;20210116203951;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3614486;1734586;0;0;1;-85;LTE;404;40;52303;941524;10;435;-77;-9;132;4;1;9;13.04278038;80.2407527;2300;39150;null;null;null;null;;;null;null;null;null;null;
328;20210116203952;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3614834;1734733;0;0;1;-85;LTE;404;40;52303;941524;10;435;-77;-9;102;4;1;9;13.0427834;80.2407394;2300;39150;null;null;null;null;;;null;null;null;null;null;
329;20210116203953;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3616478;1735113;0;0;2;-87;LTE;404;40;52303;941524;10;435;-81;-12;102;4;1;9;13.04278525;80.24072809;2300;39150;null;null;null;null;;;null;null;null;null;null;
330;20210116203954;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3616478;1735177;0;0;2;-87;LTE;404;40;52303;941524;10;435;-81;-12;102;4;1;9;13.04278507;80.24071882;2300;39150;null;null;null;null;;;null;null;null;null;null;
331;20210116203955;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3616478;1735177;0;0;1;-83;LTE;404;40;52303;941524;10;435;-77;-11;102;4;1;9;13.04278384;80.24071057;2300;39150;null;null;null;null;;;null;null;null;null;null;
332;20210116203956;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3616478;1735177;0;0;1;-83;LTE;404;40;52303;941524;10;435;-77;-11;102;4;1;9;13.04278388;80.24070189;2300;39150;null;null;null;null;;;null;null;null;null;null;
333;20210116203957;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3616478;1735177;0;0;1;-83;LTE;404;40;52303;941524;10;435;-77;-11;-2;4;1;9;13.04278473;80.24069282;2300;39150;null;null;null;null;;;null;null;null;null;null;
334;20210116203958;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3616478;1735177;0;0;2;-76;LTE;404;40;52303;941524;10;435;-75;-13;-2;4;1;10;13.04278693;80.24068328;2300;39150;null;null;null;null;;;null;null;null;null;null;
335;20210116203959;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3616955;1735365;0;0;2;-76;LTE;404;40;52303;941524;10;435;-75;-13;76;4;1;10;13.04278931;80.24067533;2300;39150;null;null;null;null;;;null;null;null;null;null;
336;20210116204000;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3616955;1735425;0;0;2;-76;LTE;404;40;52303;941524;10;435;-75;-13;76;4;1;10;13.04279174;80.24066782;2300;39150;null;null;null;null;;;null;null;null;null;null;
337;20210116204001;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;OUT;3616955;1735425;0;0;2;-82;LTE;404;40;52303;941524;10;435;-80;-14;144;4;1;10;13.04279362;80.24066071;2300;39150;null;null;null;null;;;null;null;null;null;null;
338;20210116204002;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3616955;1735485;0;0;2;-82;LTE;404;40;52303;941524;10;435;-80;-14;144;4;1;10;13.0427967;80.2406527;2300;39150;null;null;null;null;;;null;null;null;null;null;
339;20210116204003;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;OUT;3616955;1735485;0;0;2;-83;LTE;404;40;52303;941524;10;435;-78;-14;144;4;1;10;13.04280106;80.24064587;2300;39150;null;null;null;null;;;null;null;null;null;null;
340;20210116204004;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3616955;1735485;0;0;2;-83;LTE;404;40;52303;941524;10;435;-78;-14;144;4;1;10;13.04280636;80.2406389;2300;39150;null;null;null;null;;;null;null;null;null;null;
341;20210116204005;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3617038;1735537;0;0;2;-83;LTE;404;40;52303;941524;10;435;-78;-14;144;4;1;10;13.04280998;80.24063411;2300;39150;null;null;null;null;;;null;null;null;null;null;
342;20210116204006;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3617038;1735597;0;0;1;-85;LTE;404;40;52303;941524;10;435;-83;-17;28;4;1;10;13.04281411;80.2406255;2300;39150;null;null;null;null;;;null;null;null;null;null;
343;20210116204007;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;OUT;3617038;1735597;0;0;1;-85;LTE;404;40;52303;941524;10;435;-83;-17;28;4;1;10;13.04281621;80.24061692;2300;39150;null;null;null;null;;;null;null;null;null;null;
344;20210116204008;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3617038;1735597;0;0;2;-81;LTE;404;40;52303;941524;10;435;-85;-18;28;4;1;10;13.04281667;80.24061004;2300;39150;null;null;null;null;;;null;null;null;null;null;
345;20210116204009;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3617038;1735657;0;0;2;-81;LTE;404;40;52303;941524;10;435;-85;-18;28;4;1;10;13.04281429;80.24060345;2300;39150;null;null;null;null;;;null;null;null;null;null;
346;20210116204010;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;OUT;3617090;1735769;0;0;2;-81;LTE;404;40;52303;941524;10;435;-85;-18;172;4;1;10;13.04281384;80.24059563;2300;39150;null;null;null;null;;;null;null;null;null;null;
347;20210116204011;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3617090;1735769;0;0;1;-91;LTE;404;40;52303;941524;12;437;-80;-10;172;4;1;10;13.04281152;80.24058952;2300;39150;null;null;null;null;;;null;null;null;null;null;
348;20210116204012;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;OUT;3617090;1735829;0;0;1;-91;LTE;404;40;52303;941524;12;437;-80;-10;172;4;1;10;13.04281073;80.24058456;2300;39150;null;null;null;null;;;null;null;null;null;null;
349;20210116204013;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3617150;1736004;0;0;1;-91;LTE;404;40;52303;941524;12;437;-80;-10;172;4;1;10;13.04281085;80.24057786;2300;39150;null;null;null;null;;;null;null;null;null;null;
350;20210116204014;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3617150;1736004;0;0;2;-91;LTE;404;40;52303;941524;12;437;-80;-12;172;4;1;10;13.04281215;80.24057072;2300;39150;null;null;null;null;;;null;null;null;null;null;
351;20210116204015;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3617736;1736279;0;0;2;-91;LTE;404;40;52303;941524;12;437;-80;-12;16;4;1;10;13.04281051;80.24056472;2300;39150;null;null;null;null;;;null;null;null;null;null;
352;20210116204016;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3617988;1736579;0;0;2;-88;LTE;404;40;52303;941524;12;437;-79;-9;16;4;1;10;13.04281336;80.24055855;2300;39150;null;null;null;null;;;null;null;null;null;null;
353;20210116204017;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3618108;1736747;0;0;2;-88;LTE;404;40;52303;941524;12;437;-79;-9;16;4;1;10;13.04281895;80.24055381;2300;39150;null;null;null;null;;;null;null;null;null;null;
354;20210116204018;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3618108;1736747;0;0;2;-88;LTE;404;40;52303;941524;12;437;-79;-9;16;4;1;10;13.04282402;80.24055032;2300;39150;null;null;null;null;;;null;null;null;null;null;
355;20210116204019;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;OUT;3618108;1736807;0;0;1;-86;LTE;404;40;52303;941524;12;437;-80;-12;78;4;1;10;13.04282816;80.2405445;2300;39150;null;null;null;null;;;null;null;null;null;null;
356;20210116204020;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;OUT;3618228;1737035;0;0;1;-86;LTE;404;40;52303;941524;12;437;-80;-12;78;4;1;10;13.04283037;80.2405398;2300;39150;null;null;null;null;;;null;null;null;null;null;
357;20210116204021;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3618228;1737035;0;0;1;-86;LTE;404;40;52303;941524;12;437;-80;-12;78;4;1;10;13.04283024;80.24053674;2300;39150;null;null;null;null;;;null;null;null;null;null;
358;20210116204022;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;OUT;3618228;1737095;0;0;1;-90;LTE;404;40;52303;941524;12;437;-81;-11;78;4;1;10;13.04282532;80.24053066;2300;39150;null;null;null;null;;;null;null;null;null;null;
359;20210116204023;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3618228;1737095;0;0;1;-90;LTE;404;40;52303;941524;12;437;-81;-11;78;4;1;10;13.04281838;80.24052013;2300;39150;null;null;null;null;;;null;null;null;null;null;
360;20210116204024;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3618228;1737095;0;0;1;-90;LTE;404;40;52303;941524;12;437;-81;-11;142;4;1;10;13.04281055;80.24050829;2300;39150;null;null;null;null;;;null;null;null;null;null;
361;20210116204025;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3618228;1737095;0;0;2;-87;LTE;404;40;52303;941524;12;437;-82;-10;142;4;1;10;13.04280313;80.24049657;2300;39150;null;null;null;null;;;null;null;null;null;null;
362;20210116204026;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;OUT;3618228;1737155;0;0;2;-87;LTE;404;40;52303;941524;12;437;-82;-10;142;4;1;10;13.04279793;80.2404842;2300;39150;null;null;null;null;;;null;null;null;null;null;
363;20210116204027;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3618228;1737155;0;0;2;-87;LTE;404;40;52303;941524;12;437;-82;-10;142;4;1;10;13.04279321;80.24047217;2300;39150;null;null;null;null;;;null;null;null;null;null;
364;20210116204028;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3618420;1737359;0;0;1;-90;LTE;404;40;52303;941524;12;437;-82;-11;188;4;1;10;13.04278966;80.2404638;2300;39150;null;null;null;null;;;null;null;null;null;null;
365;20210116204029;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;OUT;3618420;1737419;0;0;1;-90;LTE;404;40;52303;941524;12;437;-82;-11;188;4;1;10;13.04278689;80.24045325;2300;39150;null;null;null;null;;;null;null;null;null;null;
366;20210116204030;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;OUT;3618420;1737479;0;0;1;-90;LTE;404;40;52303;941524;12;437;-82;-11;188;4;1;10;13.04278534;80.24043956;2300;39150;null;null;null;null;;;null;null;null;null;null;
367;20210116204031;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3618420;1737479;0;0;2;-92;LTE;404;40;52303;941524;12;437;-83;-9;188;4;1;10;13.04278302;80.24042778;2300;39150;null;null;null;null;;;null;null;null;null;null;
368;20210116204032;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;OUT;3618420;1737539;0;0;2;-92;LTE;404;40;52303;941524;12;437;-83;-9;188;4;1;10;13.04277805;80.24041495;2300;39150;null;null;null;null;;;null;null;null;null;null;
369;20210116204033;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3618420;1737539;0;0;1;-91;LTE;404;40;52303;941524;12;437;-83;-11;138;4;1;10;13.04277109;80.24040742;2300;39150;null;null;null;null;;;null;null;null;null;null;
370;20210116204034;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3618420;1737539;0;0;1;-91;LTE;404;40;52303;941524;12;437;-83;-11;138;4;1;10;13.04276391;80.24039834;2300;39150;null;null;null;null;;;null;null;null;null;null;
371;20210116204035;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3618420;1737539;0;0;1;-91;LTE;404;40;52303;941524;12;437;-83;-11;222;4;1;10;13.04275961;80.24039124;2300;39150;null;null;null;null;;;null;null;null;null;null;
372;20210116204036;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;OUT;3618420;1737599;0;0;2;-88;LTE;404;40;52303;941524;12;437;-82;-9;222;4;1;10;13.04276;80.24038165;2300;39150;null;null;null;null;;;null;null;null;null;null;
373;20210116204037;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3618420;1737599;0;0;2;-88;LTE;404;40;52303;941524;12;437;-82;-9;20;4;1;10;13.042765;80.24036844;2300;39150;null;null;null;null;;;null;null;null;null;null;
374;20210116204038;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3618420;1737599;0;0;1;-92;LTE;404;40;52303;941524;12;437;-82;-10;20;4;1;10;13.04277104;80.2403562;2300;39150;null;null;null;null;;;null;null;null;null;null;
375;20210116204039;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;DORMANT;3618420;1737659;0;0;1;-92;LTE;404;40;52303;941524;12;437;-82;-10;212;4;1;10;13.04277531;80.240344;2300;39150;null;null;null;null;;;null;null;null;null;null;
376;20210116204040;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3618656;1737875;0;0;1;-89;LTE;404;40;52303;941524;12;437;-80;-12;212;4;1;10;13.04278042;80.24033073;2300;39150;null;null;null;null;;;null;null;null;null;null;
377;20210116204041;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3618656;1737875;0;0;1;-89;LTE;404;40;52303;941524;12;437;-80;-12;212;4;1;10;13.04278554;80.24031705;2300;39150;null;null;null;null;;;null;null;null;null;null;
378;20210116204042;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;OUT;3618656;1737935;0;0;1;-94;LTE;404;40;52303;941524;12;437;-83;-10;226;4;1;10;13.04278985;80.24030241;2300;39150;null;null;null;null;;;null;null;null;null;null;
379;20210116204043;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3618656;1737935;0;0;1;-94;LTE;404;40;52303;941524;12;437;-83;-10;226;4;1;10;13.04279543;80.24028998;2300;39150;null;null;null;null;;;null;null;null;null;null;
380;20210116204044;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3618656;1737935;0;0;1;-94;LTE;404;40;52303;941524;12;437;-83;-10;170;4;1;10;13.04280122;80.24027939;2300;39150;null;null;null;null;;;null;null;null;null;null;
381;20210116204045;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3618656;1737935;0;0;1;-93;LTE;404;40;52303;941524;12;437;-84;-13;170;4;1;10;13.04280666;80.24026897;2300;39150;null;null;null;null;;;null;null;null;null;null;
382;20210116204046;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;OUT;3618656;1737995;0;0;1;-93;LTE;404;40;52303;941524;12;437;-84;-13;182;4;1;10;13.04280954;80.24026058;2300;39150;null;null;null;null;;;null;null;null;null;null;
383;20210116204047;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3618656;1737995;0;0;1;-93;LTE;404;40;52303;941524;12;437;-83;-9;182;4;1;10;13.04281102;80.24025262;2300;39150;null;null;null;null;;;null;null;null;null;null;
384;20210116204048;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3618656;1737995;0;0;1;-93;LTE;404;40;52303;941524;12;437;-83;-9;182;4;1;10;13.04281184;80.24024415;2300;39150;null;null;null;null;;;null;null;null;null;null;
385;20210116204049;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;OUT;3618656;1738055;0;0;1;-93;LTE;404;40;52303;941524;12;437;-83;-9;182;4;1;10;13.0428092;80.2402361;2300;39150;null;null;null;null;;;null;null;null;null;null;
386;20210116204050;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;DORMANT;3618656;1738115;0;0;1;-89;LTE;404;40;52303;941524;12;437;-82;-9;182;4;1;10;13.04280802;80.24022724;2300;39150;null;null;null;null;;;null;null;null;null;null;
387;20210116204051;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;DORMANT;3618656;1738115;0;0;1;-89;LTE;404;40;52303;941524;12;437;-82;-9;70;4;1;10;13.0428078;80.2402186;2300;39150;null;null;null;null;;;null;null;null;null;null;
388;20210116204052;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;DORMANT;3618656;1738175;0;0;1;-92;LTE;404;40;52303;941524;12;437;-83;-9;70;4;1;10;13.0428102;80.24021075;2300;39150;null;null;null;null;;;null;null;null;null;null;
389;20210116204053;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;DORMANT;3618656;1738175;0;0;1;-92;LTE;404;40;52303;941524;12;437;-83;-9;180;4;1;10;13.04281484;80.24020265;2300;39150;null;null;null;null;;;null;null;null;null;null;
390;20210116204054;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;DORMANT;3618656;1738175;0;0;1;-91;LTE;404;40;52303;941524;12;437;-81;-7;180;4;1;10;13.04281992;80.24019532;2300;39150;null;null;null;null;;;null;null;null;null;null;
391;20210116204055;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;DORMANT;3618656;1738175;0;0;1;-91;LTE;404;40;52303;941524;12;437;-81;-7;170;4;1;10;13.0428227;80.24018682;2300;39150;null;null;null;null;;;null;null;null;null;null;
392;20210116204056;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;DORMANT;3618656;1738235;0;0;1;-91;LTE;404;40;52303;941524;12;437;-81;-7;170;4;1;10;13.04282762;80.24018007;2300;39150;null;null;null;null;;;null;null;null;null;null;
393;20210116204057;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;DORMANT;3618656;1738235;0;0;1;-93;LTE;404;40;52303;941524;12;437;-83;-10;170;4;1;10;13.04283353;80.24017324;2300;39150;null;null;null;null;;;null;null;null;null;null;
394;20210116204058;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;DORMANT;3618656;1738235;0;0;1;-93;LTE;404;40;52303;941524;12;437;-83;-10;170;4;1;10;13.04283643;80.24016576;2300;39150;null;null;null;null;;;null;null;null;null;null;
395;20210116204059;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;DORMANT;3618656;1738295;0;0;1;-92;LTE;404;40;52303;941524;12;437;-82;-11;170;4;1;10;13.04283598;80.2401563;2300;39150;null;null;null;null;;;null;null;null;null;null;
396;20210116204100;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;DORMANT;3618656;1738355;0;0;1;-92;LTE;404;40;52303;941524;12;437;-82;-11;210;4;1;10;13.04283387;80.24014593;2300;39150;null;null;null;null;;;null;null;null;null;null;
397;20210116204101;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;DORMANT;3618656;1738355;0;0;1;-93;LTE;404;40;52303;941524;12;437;-81;-8;210;4;1;10;13.04283551;80.24013496;2300;39150;null;null;null;null;;;null;null;null;null;null;
398;20210116204102;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;DORMANT;3618656;1738415;0;0;1;-93;LTE;404;40;52303;941524;12;437;-81;-8;220;4;1;10;13.04283705;80.2401218;2300;39150;null;null;null;null;;;null;null;null;null;null;
399;20210116204103;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;DORMANT;3618656;1738415;0;0;1;-93;LTE;404;40;52303;941524;12;437;-81;-8;220;4;1;10;13.04283563;80.24010963;2300;39150;null;null;null;null;;;null;null;null;null;null;
400;20210116204104;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;DORMANT;3618656;1738415;0;0;1;-90;LTE;404;40;52303;941524;12;437;-80;-11;132;4;1;10;13.04282947;80.24009406;2300;39150;null;null;null;null;;;null;null;null;null;null;
401;20210116204105;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;DORMANT;3618656;1738415;0;0;1;-90;LTE;404;40;52303;941524;12;437;-80;-11;132;4;1;10;13.04282277;80.24007991;2300;39150;null;null;null;null;;;null;null;null;null;null;
402;20210116204106;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;DORMANT;3618656;1738475;0;0;1;-90;LTE;404;40;52303;941524;12;437;-80;-11;132;4;1;10;13.0428198;80.24006978;2300;39150;null;null;null;null;;;null;null;null;null;null;
403;20210116204107;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3619072;1738821;0;0;1;-101;LTE;404;40;52303;941524;12;437;-83;-11;132;4;1;10;13.04281777;80.24005998;2300;39150;null;null;null;null;;;null;null;null;null;null;
404;20210116204108;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3619072;1738821;0;0;1;-101;LTE;404;40;52303;941524;12;437;-83;-11;132;4;1;10;13.0428129;80.24004942;2300;39150;null;null;null;null;;;null;null;null;null;null;
405;20210116204109;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3619072;1738881;0;0;1;-90;LTE;404;40;52303;941524;12;437;-82;-13;180;4;1;10;13.04280985;80.24003881;2300;39150;null;null;null;null;;;null;null;null;null;null;
406;20210116204110;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;OUT;3619072;1738941;0;0;1;-90;LTE;404;40;52303;941524;12;437;-82;-13;180;4;1;10;13.04280581;80.24002864;2300;39150;null;null;null;null;;;null;null;null;null;null;
407;20210116204111;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3623608;1741587;0;0;1;-90;LTE;404;40;52303;941524;12;437;-82;-13;196;4;1;11;13.04280415;80.24001705;2300;39150;null;null;null;null;;;null;null;null;null;null;
408;20210116204112;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3623608;1741647;0;0;1;-93;LTE;404;40;52303;941524;12;437;-83;-11;196;4;1;10;13.04280407;80.24000442;2300;39150;null;null;null;null;;;null;null;null;null;null;
409;20210116204113;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;OUT;3623608;1741647;0;0;1;-93;LTE;404;40;52303;941524;12;437;-83;-11;28;4;1;10;13.0428074;80.23999322;2300;39150;null;null;null;null;;;null;null;null;null;null;
410;20210116204114;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3623608;1741647;0;0;1;-93;LTE;404;40;52303;941524;12;437;-83;-11;28;4;1;10;13.04281194;80.23998233;2300;39150;null;null;null;null;;;null;null;null;null;null;
411;20210116204115;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3623608;1741647;0;0;2;-92;LTE;404;40;52303;941524;12;437;-83;-11;28;4;1;10;13.04281523;80.23997171;2300;39150;null;null;null;null;;;null;null;null;null;null;
412;20210116204116;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3623608;1741707;0;0;2;-92;LTE;404;40;52303;941524;12;437;-83;-11;28;4;1;10;13.04281415;80.23996008;2300;39150;null;null;null;null;;;null;null;null;null;null;
413;20210116204117;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;OUT;3623608;1741707;0;0;1;-94;LTE;404;40;52303;941524;12;437;-84;-9;28;4;1;10;13.04281311;80.23994948;2300;39150;null;null;null;null;;;null;null;null;null;null;
414;20210116204118;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3623608;1741707;0;0;1;-94;LTE;404;40;52303;941524;12;437;-84;-9;234;4;1;10;13.04281089;80.23993872;2300;39150;null;null;null;null;;;null;null;null;null;null;
415;20210116204119;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3623608;1741707;0;0;1;-94;LTE;404;40;52303;941524;12;437;-84;-9;234;4;1;10;13.04281115;80.23992785;2300;39150;null;null;null;null;;;null;null;null;null;null;
416;20210116204120;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3623608;1741707;0;0;1;-92;LTE;404;40;52303;941524;12;437;-84;-13;256;4;1;10;13.04281264;80.23991679;2300;39150;null;null;null;null;;;null;null;null;null;null;
417;20210116204121;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3623608;1741707;0;0;1;-92;LTE;404;40;52303;941524;12;437;-84;-13;256;4;1;10;13.04281341;80.23990698;2300;39150;null;null;null;null;;;null;null;null;null;null;
418;20210116204122;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;DORMANT;3623608;1741707;0;0;0;2147483647;LTE;404;40;52303;941524;12;437;-85;-9;166;4;1;10;13.04281294;80.239901;2300;39150;null;null;null;null;;;null;null;null;null;null;
419;20210116204123;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;DORMANT;3623608;1741707;0;0;0;2147483647;LTE;404;40;52303;941524;12;437;-85;-9;166;4;1;10;13.04281355;80.23989531;2300;39150;null;null;null;null;;;null;null;null;null;null;
420;20210116204124;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;DORMANT;3623608;1741707;0;0;0;2147483647;LTE;404;40;52303;941524;12;437;-85;-9;166;4;1;10;13.04281483;80.23988686;2300;39150;null;null;null;null;;;null;null;null;null;null;
421;20210116204125;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;DORMANT;3623608;1741707;0;0;1;-91;LTE;404;40;52303;941524;12;437;-81;-12;166;4;1;10;13.04281764;80.23987787;2300;39150;null;null;null;null;;;null;null;null;null;null;
422;20210116204126;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;DORMANT;3623608;1741707;0;0;1;-91;LTE;404;40;52303;941524;12;437;-81;-12;166;4;1;10;13.04281957;80.23987027;2300;39150;null;null;null;null;;;null;null;null;null;null;
