report;sys_time;sim_state;net_op_name;net_op_code;roaming;net_type;call_state;data_state;data_act;data_rx;data_tx;gsm_neighbors;umts_neighbors;lte_neighbors;rssi_strongest;tech;mcc;mnc;lac_tac;node_id;cid;psc_pci;rssi;rsrq;rssnr;slev;gps;accuracy;lat;long;band;arfcn;bts_psc_pci;bts_band;bts_arfcn;site_name;site_lat;site_long;cell_name;azimuth;height;tilt_mech;tilt_el;
814;20210113062904;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;4;-84;LTE;405;52;8127;906459;1;459;-77;-13;2147483647;4;1;3;25.60016975;85.15586041;1800;1457;null;null;null;null;;;null;null;null;null;null;
815;20210113062905;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;3;-87;LTE;405;52;8127;906459;1;459;-77;-10;2147483647;4;1;3;25.60016742;85.15585933;1800;1457;null;null;null;null;;;null;null;null;null;null;
816;20210113062906;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;3;-87;LTE;405;52;8127;906459;1;459;-77;-10;2147483647;4;1;3;25.60016603;85.15585975;1800;1457;null;null;null;null;;;null;null;null;null;null;
817;20210113062907;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;3;-87;LTE;405;52;8127;906459;1;459;-77;-10;2147483647;4;1;3;25.60016366;85.15586477;1800;1457;null;null;null;null;;;null;null;null;null;null;
818;20210113062908;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;3;-87;LTE;405;52;8127;906459;1;459;-77;-10;2147483647;4;1;3;25.60016245;85.15586614;1800;1457;null;null;null;null;;;null;null;null;null;null;
819;20210113062909;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;3;-87;LTE;405;52;8127;906459;1;459;-77;-10;2147483647;4;1;3;25.60016046;85.15586838;1800;1457;null;null;null;null;;;null;null;null;null;null;
820;20210113062910;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;3;-87;LTE;405;52;8127;906459;1;459;-77;-10;2147483647;4;1;3;25.60015792;85.15587076;1800;1457;null;null;null;null;;;null;null;null;null;null;
821;20210113062911;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;3;-87;LTE;405;52;8127;906459;1;459;-77;-10;2147483647;4;1;3;25.60015564;85.15587361;1800;1457;null;null;null;null;;;null;null;null;null;null;
822;20210113062912;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;3;-87;LTE;405;52;8127;906459;1;459;-77;-10;2147483647;4;1;3;25.60015475;85.15587815;1800;1457;null;null;null;null;;;null;null;null;null;null;
823;20210113062913;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;3;-87;LTE;405;52;8127;906459;1;459;-77;-10;2147483647;4;1;3;25.60015326;85.15588188;1800;1457;null;null;null;null;;;null;null;null;null;null;
824;20210113062914;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;3;-87;LTE;405;52;8127;906459;1;459;-77;-10;2147483647;4;1;3;25.60014907;85.15588987;1800;1457;null;null;null;null;;;null;null;null;null;null;
825;20210113062915;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;2;-88;LTE;405;52;8127;906459;1;459;-82;-8;2147483647;4;1;3;25.6001479;85.15589526;1800;1457;null;null;null;null;;;null;null;null;null;null;
826;20210113062916;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;2;-88;LTE;405;52;8127;906459;1;459;-82;-8;2147483647;4;1;3;25.60014778;85.1558995;1800;1457;null;null;null;null;;;null;null;null;null;null;
827;20210113062917;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;2;-88;LTE;405;52;8127;906459;1;459;-82;-8;2147483647;4;1;3;25.60014789;85.15590195;1800;1457;null;null;null;null;;;null;null;null;null;null;
828;20210113062918;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;2;-88;LTE;405;52;8127;906459;1;459;-82;-8;2147483647;4;1;3;25.6001474;85.15590414;1800;1457;null;null;null;null;;;null;null;null;null;null;
829;20210113062919;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;2;-88;LTE;405;52;8127;906459;1;459;-82;-8;2147483647;4;1;3;25.6001472;85.15590306;1800;1457;null;null;null;null;;;null;null;null;null;null;
830;20210113062920;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;2;-88;LTE;405;52;8127;906459;1;459;-82;-8;2147483647;4;1;3;25.6001469;85.15589985;1800;1457;null;null;null;null;;;null;null;null;null;null;
831;20210113062921;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;2;-88;LTE;405;52;8127;906459;1;459;-82;-8;2147483647;4;1;3;25.60014494;85.15590032;1800;1457;null;null;null;null;;;null;null;null;null;null;
832;20210113062922;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;2;-88;LTE;405;52;8127;906459;1;459;-82;-8;2147483647;4;1;3;25.60014468;85.15590117;1800;1457;null;null;null;null;;;null;null;null;null;null;
833;20210113062923;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;2;-88;LTE;405;52;8127;906459;1;459;-82;-8;2147483647;4;1;3;25.60014603;85.15590056;1800;1457;null;null;null;null;;;null;null;null;null;null;
834;20210113062924;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;2;-88;LTE;405;52;8127;906459;1;459;-82;-8;2147483647;4;1;3;25.60014685;85.1558997;1800;1457;null;null;null;null;;;null;null;null;null;null;
835;20210113062925;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;2;-88;LTE;405;52;8127;906459;1;459;-82;-8;2147483647;4;1;3;25.60014428;85.15589821;1800;1457;null;null;null;null;;;null;null;null;null;null;
836;20210113062926;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;2;-89;LTE;405;52;8127;906459;1;459;-86;-10;2147483647;4;1;3;25.60014176;85.15589922;1800;1457;null;null;null;null;;;null;null;null;null;null;
837;20210113062927;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;2;-89;LTE;405;52;8127;906459;1;459;-86;-10;2147483647;4;1;3;25.60014065;85.15590137;1800;1457;null;null;null;null;;;null;null;null;null;null;
838;20210113062928;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;2;-89;LTE;405;52;8127;906459;1;459;-86;-10;2147483647;4;1;3;25.60013991;85.15590503;1800;1457;null;null;null;null;;;null;null;null;null;null;
839;20210113062929;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;2;-89;LTE;405;52;8127;906459;1;459;-86;-10;2147483647;4;1;3;25.60013887;85.15590521;1800;1457;null;null;null;null;;;null;null;null;null;null;
840;20210113062930;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;2;-89;LTE;405;52;8127;906459;1;459;-86;-10;2147483647;4;1;3;25.60013862;85.15590504;1800;1457;null;null;null;null;;;null;null;null;null;null;
841;20210113062931;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;2;-89;LTE;405;52;8127;906459;1;459;-86;-10;2147483647;4;1;3;25.60013785;85.15590605;1800;1457;null;null;null;null;;;null;null;null;null;null;
842;20210113062932;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;2;-89;LTE;405;52;8127;906459;1;459;-86;-10;2147483647;4;1;3;25.60013667;85.15590682;1800;1457;null;null;null;null;;;null;null;null;null;null;
843;20210113062933;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;2;-89;LTE;405;52;8127;906459;1;459;-86;-10;2147483647;4;1;3;25.60013663;85.15590748;1800;1457;null;null;null;null;;;null;null;null;null;null;
844;20210113062934;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;2;-89;LTE;405;52;8127;906459;1;459;-86;-10;2147483647;4;1;3;25.6001367;85.15590853;1800;1457;null;null;null;null;;;null;null;null;null;null;
845;20210113062935;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;2;-89;LTE;405;52;8127;906459;1;459;-86;-10;2147483647;4;1;3;25.60013703;85.15590895;1800;1457;null;null;null;null;;;null;null;null;null;null;
846;20210113062936;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;2;-89;LTE;405;52;8127;906459;1;459;-86;-10;2147483647;4;1;3;25.60013651;85.15590838;1800;1457;null;null;null;null;;;null;null;null;null;null;
847;20210113062937;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;12;-86;LTE;405;52;8127;906459;1;459;-83;-6;2147483647;4;1;3;25.60013614;85.15590889;1800;1457;null;null;null;null;;;null;null;null;null;null;
848;20210113062938;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;12;-86;LTE;405;52;8127;906459;1;459;-83;-6;2147483647;4;1;3;25.60013553;85.15590401;1800;1457;null;null;null;null;;;null;null;null;null;null;
849;20210113062939;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;12;-86;LTE;405;52;8127;906459;1;459;-83;-6;2147483647;4;1;3;25.60013493;85.15589709;1800;1457;null;null;null;null;;;null;null;null;null;null;
850;20210113062940;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;12;-86;LTE;405;52;8127;906459;1;459;-83;-6;2147483647;4;1;3;25.60013213;85.15589602;1800;1457;null;null;null;null;;;null;null;null;null;null;
851;20210113062941;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;12;-86;LTE;405;52;8127;906459;1;459;-83;-6;2147483647;4;1;3;25.60013135;85.15589622;1800;1457;null;null;null;null;;;null;null;null;null;null;
852;20210113062942;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;12;-86;LTE;405;52;8127;906459;1;459;-83;-6;2147483647;4;1;9;25.6001308;85.15589702;1800;1457;null;null;null;null;;;null;null;null;null;null;
853;20210113062943;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;12;-86;LTE;405;52;8127;906459;1;459;-83;-6;2147483647;4;1;9;25.60013122;85.15589731;1800;1457;null;null;null;null;;;null;null;null;null;null;
854;20210113062944;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;12;-86;LTE;405;52;8127;906459;1;459;-83;-6;2147483647;4;1;9;25.60013184;85.15589843;1800;1457;null;null;null;null;;;null;null;null;null;null;
855;20210113062945;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;12;-86;LTE;405;52;8127;906459;1;459;-83;-6;2147483647;4;1;9;25.60013442;85.15589942;1800;1457;null;null;null;null;;;null;null;null;null;null;
856;20210113062946;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;12;-86;LTE;405;52;8127;906459;1;459;-83;-6;2147483647;4;1;9;25.60013855;85.15590688;1800;1457;null;null;null;null;;;null;null;null;null;null;
857;20210113062947;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;12;-86;LTE;405;52;8127;906459;1;459;-83;-6;2147483647;4;1;9;25.60013925;85.1559089;1800;1457;null;null;null;null;;;null;null;null;null;null;
858;20210113062948;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;13;-87;LTE;405;52;8127;906459;1;459;-83;-11;2147483647;4;1;9;25.60013862;85.15590774;1800;1457;null;null;null;null;;;null;null;null;null;null;
859;20210113062949;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;13;-87;LTE;405;52;8127;906459;1;459;-83;-11;2147483647;4;1;9;25.60013838;85.15590707;1800;1457;null;null;null;null;;;null;null;null;null;null;
860;20210113062950;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;13;-87;LTE;405;52;8127;906459;1;459;-83;-11;2147483647;4;1;9;25.6001379;85.15590689;1800;1457;null;null;null;null;;;null;null;null;null;null;
861;20210113062951;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;13;-87;LTE;405;52;8127;906459;1;459;-83;-11;2147483647;4;1;9;25.60013754;85.15590624;1800;1457;null;null;null;null;;;null;null;null;null;null;
862;20210113062952;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;13;-87;LTE;405;52;8127;906459;1;459;-83;-11;2147483647;4;1;9;25.6001381;85.15590485;1800;1457;null;null;null;null;;;null;null;null;null;null;
863;20210113062953;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;13;-87;LTE;405;52;8127;906459;1;459;-83;-11;2147483647;4;1;9;25.60013743;85.15590457;1800;1457;null;null;null;null;;;null;null;null;null;null;
864;20210113062954;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;13;-87;LTE;405;52;8127;906459;1;459;-83;-11;2147483647;4;1;9;25.6001366;85.15590551;1800;1457;null;null;null;null;;;null;null;null;null;null;
865;20210113062955;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;13;-87;LTE;405;52;8127;906459;1;459;-83;-11;2147483647;4;1;9;25.60013687;85.15590516;1800;1457;null;null;null;null;;;null;null;null;null;null;
866;20210113062956;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;13;-87;LTE;405;52;8127;906459;1;459;-83;-11;2147483647;4;1;9;25.60013651;85.15590469;1800;1457;null;null;null;null;;;null;null;null;null;null;
867;20210113062957;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;13;-87;LTE;405;52;8127;906459;1;459;-83;-11;2147483647;4;1;9;25.60013629;85.15590449;1800;1457;null;null;null;null;;;null;null;null;null;null;
868;20210113062958;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;13;-85;LTE;405;52;8127;906459;1;459;-84;-13;2147483647;4;1;9;25.60013633;85.15590456;1800;1457;null;null;null;null;;;null;null;null;null;null;
869;20210113062959;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;13;-85;LTE;405;52;8127;906459;1;459;-84;-13;2147483647;4;1;9;25.60013653;85.15590455;1800;1457;null;null;null;null;;;null;null;null;null;null;
870;20210113063000;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;13;-85;LTE;405;52;8127;906459;1;459;-84;-13;2147483647;4;1;9;25.60013647;85.15590463;1800;1457;null;null;null;null;;;null;null;null;null;null;
871;20210113063001;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;13;-85;LTE;405;52;8127;906459;1;459;-84;-13;2147483647;4;1;9;25.60013646;85.15590453;1800;1457;null;null;null;null;;;null;null;null;null;null;
872;20210113063002;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;13;-85;LTE;405;52;8127;906459;1;459;-84;-13;2147483647;4;1;9;25.6001365;85.15590439;1800;1457;null;null;null;null;;;null;null;null;null;null;
873;20210113063003;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;13;-85;LTE;405;52;8127;906459;1;459;-84;-13;2147483647;4;1;9;25.60013648;85.15590432;1800;1457;null;null;null;null;;;null;null;null;null;null;
874;20210113063004;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;13;-85;LTE;405;52;8127;906459;1;459;-84;-13;2147483647;4;1;9;25.60013648;85.15590432;1800;1457;null;null;null;null;;;null;null;null;null;null;
875;20210113063005;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;13;-85;LTE;405;52;8127;906459;1;459;-84;-13;2147483647;4;1;9;25.6001365;85.15590433;1800;1457;null;null;null;null;;;null;null;null;null;null;
876;20210113063006;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;13;-85;LTE;405;52;8127;906459;1;459;-84;-13;2147483647;4;1;3;25.60013651;85.15590434;1800;1457;null;null;null;null;;;null;null;null;null;null;
877;20210113063007;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;13;-85;LTE;405;52;8127;906459;1;459;-84;-13;2147483647;4;1;3;25.60013652;85.15590435;1800;1457;null;null;null;null;;;null;null;null;null;null;
878;20210113063008;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;13;-85;LTE;405;52;8127;906459;1;459;-84;-13;2147483647;4;1;3;25.60013655;85.15590435;1800;1457;null;null;null;null;;;null;null;null;null;null;
879;20210113063009;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;0;0;4;-81;LTE;405;52;8127;906459;1;459;-80;-8;2147483647;4;1;3;25.60013657;85.15590436;1800;1457;null;null;null;null;;;null;null;null;null;null;
880;20210113063010;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;0;0;4;-81;LTE;405;52;8127;906459;1;459;-80;-8;2147483647;4;1;3;25.60013658;85.15590437;1800;1457;null;null;null;null;;;null;null;null;null;null;
881;20210113063011;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;0;0;4;-81;LTE;405;52;8127;906459;1;459;-80;-8;2147483647;4;1;3;25.60013659;85.15590437;1800;1457;null;null;null;null;;;null;null;null;null;null;
882;20210113063012;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;0;0;4;-81;LTE;405;52;8127;906459;1;459;-80;-8;2147483647;4;1;3;25.6001366;85.15590438;1800;1457;null;null;null;null;;;null;null;null;null;null;
883;20210113063013;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;0;0;4;-81;LTE;405;52;8127;906459;1;459;-80;-8;2147483647;4;1;3;25.60013659;85.15590439;1800;1457;null;null;null;null;;;null;null;null;null;null;
884;20210113063014;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;0;0;4;-81;LTE;405;52;8127;906459;1;459;-80;-8;2147483647;4;1;3;25.6001366;85.15590439;1800;1457;null;null;null;null;;;null;null;null;null;null;
885;20210113063015;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;0;0;4;-81;LTE;405;52;8127;906459;1;459;-80;-8;2147483647;4;1;3;25.60013661;85.15590438;1800;1457;null;null;null;null;;;null;null;null;null;null;
886;20210113063016;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;0;0;4;-81;LTE;405;52;8127;906459;1;459;-80;-8;2147483647;4;1;3;25.60013663;85.15590438;1800;1457;null;null;null;null;;;null;null;null;null;null;
887;20210113063017;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;0;0;4;-81;LTE;405;52;8127;906459;1;459;-80;-8;2147483647;4;1;3;25.60013665;85.15590437;1800;1457;null;null;null;null;;;null;null;null;null;null;
888;20210113063018;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;0;0;4;-81;LTE;405;52;8127;906459;1;459;-80;-8;2147483647;4;1;3;25.60013666;85.15590437;1800;1457;null;null;null;null;;;null;null;null;null;null;
889;20210113063019;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;5;-83;LTE;405;52;8127;906459;1;459;-79;-10;2147483647;4;1;3;25.60013667;85.15590437;1800;1457;null;null;null;null;;;null;null;null;null;null;
890;20210113063020;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;5;-83;LTE;405;52;8127;906459;1;459;-79;-10;2147483647;4;1;3;25.60013666;85.15590436;1800;1457;null;null;null;null;;;null;null;null;null;null;
891;20210113063021;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;5;-83;LTE;405;52;8127;906459;1;459;-79;-10;2147483647;4;1;3;25.60013666;85.15590435;1800;1457;null;null;null;null;;;null;null;null;null;null;
892;20210113063022;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;5;-83;LTE;405;52;8127;906459;1;459;-79;-10;2147483647;4;1;3;25.60013665;85.15590435;1800;1457;null;null;null;null;;;null;null;null;null;null;
893;20210113063023;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;5;-83;LTE;405;52;8127;906459;1;459;-79;-10;2147483647;4;1;3;25.60013664;85.15590436;1800;1457;null;null;null;null;;;null;null;null;null;null;
894;20210113063024;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;5;-83;LTE;405;52;8127;906459;1;459;-79;-10;2147483647;4;1;3;25.60013663;85.15590436;1800;1457;null;null;null;null;;;null;null;null;null;null;
895;20210113063025;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;5;-83;LTE;405;52;8127;906459;1;459;-79;-10;2147483647;4;1;3;25.60013665;85.15590433;1800;1457;null;null;null;null;;;null;null;null;null;null;
896;20210113063026;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;5;-83;LTE;405;52;8127;906459;1;459;-79;-10;2147483647;4;1;3;25.60013666;85.15590431;1800;1457;null;null;null;null;;;null;null;null;null;null;
897;20210113063027;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;5;-83;LTE;405;52;8127;906459;1;459;-79;-10;2147483647;4;1;3;25.60013665;85.1559043;1800;1457;null;null;null;null;;;null;null;null;null;null;
898;20210113063028;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;5;-83;LTE;405;52;8127;906459;1;459;-79;-10;2147483647;4;1;3;25.60013664;85.15590429;1800;1457;null;null;null;null;;;null;null;null;null;null;
899;20210113063029;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;5;-84;LTE;405;52;8127;906459;1;459;-78;-9;2147483647;4;1;3;25.60013664;85.15590427;1800;1457;null;null;null;null;;;null;null;null;null;null;
900;20210113063030;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;5;-84;LTE;405;52;8127;906459;1;459;-78;-9;2147483647;4;1;3;25.60013664;85.15590426;1800;1457;null;null;null;null;;;null;null;null;null;null;
901;20210113063031;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;5;-84;LTE;405;52;8127;906459;1;459;-78;-9;2147483647;4;1;3;25.60013664;85.15590425;1800;1457;null;null;null;null;;;null;null;null;null;null;
902;20210113063032;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;5;-84;LTE;405;52;8127;906459;1;459;-78;-9;2147483647;4;1;3;25.60013665;85.15590424;1800;1457;null;null;null;null;;;null;null;null;null;null;
903;20210113063033;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;5;-84;LTE;405;52;8127;906459;1;459;-78;-9;2147483647;4;1;3;25.60013665;85.15590424;1800;1457;null;null;null;null;;;null;null;null;null;null;
904;20210113063034;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;5;-84;LTE;405;52;8127;906459;1;459;-78;-9;2147483647;4;1;3;25.60013665;85.15590423;1800;1457;null;null;null;null;;;null;null;null;null;null;
905;20210113063035;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;5;-84;LTE;405;52;8127;906459;1;459;-78;-9;2147483647;4;1;3;25.60013665;85.15590424;1800;1457;null;null;null;null;;;null;null;null;null;null;
906;20210113063036;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;5;-84;LTE;405;52;8127;906459;1;459;-78;-9;2147483647;4;1;3;25.60013666;85.15590424;1800;1457;null;null;null;null;;;null;null;null;null;null;
907;20210113063037;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;5;-84;LTE;405;52;8127;906459;1;459;-78;-9;2147483647;4;1;3;25.60013667;85.15590424;1800;1457;null;null;null;null;;;null;null;null;null;null;
908;20210113063038;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;5;-84;LTE;405;52;8127;906459;1;459;-78;-9;2147483647;4;1;3;25.6001376;85.15590259;1800;1457;null;null;null;null;;;null;null;null;null;null;
909;20210113063039;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;5;-84;LTE;405;52;8127;906459;1;459;-78;-9;2147483647;4;1;3;25.60013892;85.15589979;1800;1457;null;null;null;null;;;null;null;null;null;null;
910;20210113063040;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;3;-84;LTE;405;52;8127;906459;1;459;-80;-10;2147483647;4;1;3;25.60014062;85.15589855;1800;1457;null;null;null;null;;;null;null;null;null;null;
911;20210113063041;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;3;-84;LTE;405;52;8127;906459;1;459;-80;-10;2147483647;4;1;3;25.60014183;85.15589911;1800;1457;null;null;null;null;;;null;null;null;null;null;
912;20210113063042;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;3;-84;LTE;405;52;8127;906459;1;459;-80;-10;2147483647;4;1;3;25.60014269;85.1558981;1800;1457;null;null;null;null;;;null;null;null;null;null;
913;20210113063043;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;3;-84;LTE;405;52;8127;906459;1;459;-80;-10;2147483647;4;1;3;25.60014277;85.1558963;1800;1457;null;null;null;null;;;null;null;null;null;null;
914;20210113063044;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;3;-84;LTE;405;52;8127;906459;1;459;-80;-10;2147483647;4;1;3;25.60014209;85.15589582;1800;1457;null;null;null;null;;;null;null;null;null;null;
915;20210113063045;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170832;8;0;3;-84;LTE;405;52;8127;906459;1;459;-80;-10;2147483647;4;1;3;25.600141;85.15589605;1800;1457;null;null;null;null;;;null;null;null;null;null;
